"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @boss__DIAZ: +++
Sirkuit Mandalika, Lombok, saat ini tengah jadi sorotan karena setelah sukses menggelar World Superbike, kejuaraan Moto…",FALSE,0,NA,2021-11-28 19:33:39,FALSE,NA,"1465041214214836228",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2five02",14,TRUE,FALSE,NA,NA
"RT @KITAJokowi_Xyz: @YRadianto Tambahin ki... woey Kadrun dongo... jadwal WSBK 2022 sdh keluar &amp; Mandalika dimasukkan Dorna dlm jadwal ke 1…",FALSE,0,NA,2021-11-28 19:32:25,FALSE,NA,"1465040903119069187",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edhi_shi",3,TRUE,FALSE,NA,NA
"RT @Syarman59: Daripada ikut campur urusan KPK lebih baik Panitia Formula E mencari lokasi dan membangun Sirkuit seindah Mandalika, kalau b…",FALSE,0,NA,2021-11-28 19:32:00,FALSE,NA,"1465040797963735043",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Phothel1",52,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 19:26:15,FALSE,NA,"1465039353374072833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NymDira",163,TRUE,FALSE,NA,NA
"@_ekokuntadhi MAYORITAS penghuni Nusantara pecinta Mandalika, stelah sukses WSBK kt fokus MotoGp n F1. Ora urus pro… https://t.co/0UK00oZZPD",FALSE,0,"_ekokuntadhi",2021-11-28 19:22:44,TRUE,"1464804058124873729","1465038467394523137","198412976","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mowglindo",0,FALSE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 19:20:09,FALSE,NA,"1465037816040026112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","visitortwt1",123,TRUE,FALSE,NA,NA
"RT @IpungLombok: Saya tanya @Gerindra dan @jokowi,  Apakah kemegahan Sirkuit Mandalika sebanding dengan kondisi jalan desa yg berlubang dan…",FALSE,0,NA,2021-11-28 19:18:59,FALSE,NA,"1465037523650899968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RullyTawang",43,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 19:09:26,FALSE,NA,"1465035121220722690",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hendrockers",163,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 19:07:37,FALSE,NA,"1465034661600452611",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PRIHONGGO",163,TRUE,FALSE,NA,NA
"@Dennysiregar7 Mayoritas sdh bangga sm Mandalika,stlh sukses WSBK, RI fokus MotoGp n F1. luh gak mewakili mayoritas… https://t.co/NJh8KAyqjp",FALSE,0,"Dennysiregar7",2021-11-28 19:06:39,TRUE,"1464959542391836672","1465034418519638018","4780649298","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mowglindo",0,FALSE,FALSE,NA,NA
"RT @Penyuka_ombak: Sirkuit Mandalika dipikirkan, dirancang, di bangun dan jadi barang itu,
Jokowi.

Venue FormulaE, di pikirkan, dihabisin…",FALSE,0,NA,2021-11-28 19:03:39,FALSE,NA,"1465033665172283393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jul_keceng",79,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 18:57:55,FALSE,NA,"1465032223065657344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","protogas_d",123,TRUE,FALSE,NA,NA
"RT @KakekHalal: Terima kasih Pakde @jokowi https://t.co/OSvUTyRkzQ",FALSE,0,NA,2021-11-28 18:55:12,FALSE,NA,"1465031540853800966",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anik68572998",48,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 18:53:16,FALSE,NA,"1465031052372557824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BocaBauKencur",163,TRUE,FALSE,NA,NA
"RT @Syarman59: Sirkuit Mandalika dibangun setahun lebih sedangkan Formula E lokasinya saja masih belum jelas. https://t.co/upUaBzhzd1",FALSE,0,NA,2021-11-28 18:51:50,FALSE,NA,"1465030693646262275",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yhono1212",3,TRUE,FALSE,NA,NA
"RT @Kita_AMLTF: @WagimanDeep212_ Mespa nya di Mandalika sono cocok",FALSE,0,NA,2021-11-28 18:48:30,FALSE,NA,"1465029854257037312",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","lif__a",3,TRUE,FALSE,NA,NA
"RT @Kita_AMLTF: Gara2 WSBK 2021 di Mandalika, hotel penuh, byk pekerja asing tim balap Internasional masuk Indonesia, tipi2 ngeliput semua,…",FALSE,0,NA,2021-11-28 18:45:54,FALSE,NA,"1465029197353525250",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","lif__a",74,TRUE,FALSE,NA,NA
"RT @Syarman59: Daripada ikut campur urusan KPK lebih baik Panitia Formula E mencari lokasi dan membangun Sirkuit seindah Mandalika, kalau b…",FALSE,0,NA,2021-11-28 18:41:02,FALSE,NA,"1465027972092416001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yhono1212",52,TRUE,FALSE,NA,NA
"RT @Maya83206301: Wan abud bnyk jubirnya ,klo Formula E jelek yg jelek nm siapa pak ? akhirnya tdk sukses jd jelekkan nm @aniesbaswedan,  P…",FALSE,0,NA,2021-11-28 18:38:00,FALSE,NA,"1465027209748381696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_SEKNAS_RI",4,TRUE,FALSE,NA,NA
"RT @omongomongcom: Banyaknya ajang internasional di Indonesia, termasuk World Superbike Series di Mandalika, memicu isu sportwashing. Media…",FALSE,0,NA,2021-11-28 18:34:23,FALSE,NA,"1465026298418384898",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahlulfadli",4,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 18:32:57,FALSE,NA,"1465025940891729926",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PekikMenoreh",163,TRUE,FALSE,NA,NA
"Aksi Freestyle di Sirkuit Mandalika, Begini Faktanya https://t.co/zLDaqMz3BM",FALSE,0,NA,2021-11-28 18:32:36,FALSE,NA,"1465025853407043592",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","KoranNTBcom",0,FALSE,FALSE,NA,NA
"RT @Penyuka_ombak: Sirkuit Mandalika dipikirkan, dirancang, di bangun dan jadi barang itu,
Jokowi.

Venue FormulaE, di pikirkan, dihabisin…",FALSE,0,NA,2021-11-28 18:32:24,FALSE,NA,"1465025802882355200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b3joku",79,TRUE,FALSE,NA,NA
"seru banget tinggal di depok dari dalem rumah udah kedengeran suara motor kyk di sirkuit mandalika",FALSE,0,NA,2021-11-28 18:31:33,FALSE,NA,"1465025587169292293",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","naflanayla",0,FALSE,FALSE,NA,NA
"RT @Penyuka_ombak: Sirkuit Mandalika dipikirkan, dirancang, di bangun dan jadi barang itu,
Jokowi.

Venue FormulaE, di pikirkan, dihabisin…",FALSE,0,NA,2021-11-28 18:22:37,FALSE,NA,"1465023338741334020",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A6U5_W",79,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 18:15:30,FALSE,NA,"1465021547207221251",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FirmanSupriadi7",123,TRUE,FALSE,NA,NA
"RT @Penyuka_ombak: Sirkuit Mandalika dipikirkan, dirancang, di bangun dan jadi barang itu,
Jokowi.

Venue FormulaE, di pikirkan, dihabisin…",FALSE,0,NA,2021-11-28 18:11:10,FALSE,NA,"1465020459552935936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GKawi369",79,TRUE,FALSE,NA,NA
"RT @masnafiss: @MafiaWasit Kalem ae mak nek misuh, iki dudu Mandalika https://t.co/7sCSlnqLvV",FALSE,0,NA,2021-11-28 18:09:05,FALSE,NA,"1465019933759184898",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cidhuk",2,TRUE,FALSE,NA,NA
"RT @IpungLombok: Saya tanya @Gerindra dan @jokowi,  Apakah kemegahan Sirkuit Mandalika sebanding dengan kondisi jalan desa yg berlubang dan…",FALSE,0,NA,2021-11-28 18:07:29,FALSE,NA,"1465019530305015811",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jawhariaria",43,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 18:06:30,FALSE,NA,"1465019282270527488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Seto_Nugroho30",163,TRUE,FALSE,NA,NA
"RT @KakekHalal: Terima kasih Pakde @jokowi https://t.co/OSvUTyRkzQ",FALSE,0,NA,2021-11-28 18:04:25,FALSE,NA,"1465018756858404869",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","veva_nova",48,TRUE,FALSE,NA,NA
"RT @aLy_Bima: Semua orang sudah setuju semua tetiba kader @Gerindra ini nanya, coba saya nanya balik apa manfaat sirkuit mandalika?",FALSE,0,NA,2021-11-28 18:03:03,FALSE,NA,"1465018414473179137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Annisa_1193",1,TRUE,FALSE,NA,NA
"RT @Lipton997222921: @Aryprasetyo85 Indonesia tanpa formula E itu uda bagus namanya...itu Mandalika, belum lagi motoGP.
Yg mungkin nanti bi…",FALSE,0,NA,2021-11-28 18:01:59,FALSE,NA,"1465018148399161348",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guhendulenlove",1,TRUE,FALSE,NA,NA
"RT @bayu_wijaya31: Penyambutan otong koil oleh biduan tong setan yg katanya mau otw ke sirkuit mandalika @midiahn https://t.co/73BFfjb28E",FALSE,0,NA,2021-11-28 18:01:39,FALSE,NA,"1465018064093597696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ahmdfznnnn",28,TRUE,FALSE,NA,NA
"RT @KakekHalal: Terima kasih Pakde @jokowi https://t.co/OSvUTyRkzQ",FALSE,0,NA,2021-11-28 17:55:59,FALSE,NA,"1465016636235079680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kei_deni",48,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 17:55:49,FALSE,NA,"1465016592912175104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wicaksono_fajar",123,TRUE,FALSE,NA,NA
"RT @hudattamini: Venue dan sirkuit MotoGP Mandalika hanya 1,1 T megah dan mewahnya Luar biasa ...... Ini Formula E sdh menghabiskan 1,3 T d…",FALSE,0,NA,2021-11-28 17:54:05,FALSE,NA,"1465016157979566080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","suradiparlan5",3,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 17:53:30,FALSE,NA,"1465016013678776324",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SAYNAYtVNKRI",163,TRUE,FALSE,NA,NA
"RT @kompascom: {Thread}

Sindikat Copet di Sirkuit Mandalika hingga Rencana Aksi di MotoGP 2022 | #JernihkanHarapan #SindikatCopet #Mandali…",FALSE,0,NA,2021-11-28 17:52:27,FALSE,NA,"1465015745927024646",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nyetoo",16,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 17:51:56,FALSE,NA,"1465015615589019650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guhendulenlove",163,TRUE,FALSE,NA,NA
"RT @MuhadjirM: Memang tidak semuanya berjalan lancar.
Tapi tidak ada kecelakaan serius juga yang terjadi di Sirkuit Mandalika ini.
Keluhan…",FALSE,0,NA,2021-11-28 17:45:45,FALSE,NA,"1465014059531522054",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FeroS62733512",3,TRUE,FALSE,NA,NA
"RT @KemenPU: Kementerian PUPR membangun 398 unit sarana hunian pariwisata (sarhunta) di Destinasi Pariwisata Super Prioritas (DPSP) Mandali…",FALSE,0,NA,2021-11-28 17:44:50,FALSE,NA,"1465013832502308866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fajarpuger",5,TRUE,FALSE,NA,NA
"RT @KemenPU: Kementerian PUPR tengah menyelesaikan pembangunan berbagai infrastruktur pendukung Kawasan Ekonomi Khusus (KEK) Mandalika, Nus…",FALSE,0,NA,2021-11-28 17:44:22,FALSE,NA,"1465013714046750727",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fajarpuger",14,TRUE,FALSE,NA,NA
"RT @IpungLombok: Saya tanya @Gerindra dan @jokowi,  Apakah kemegahan Sirkuit Mandalika sebanding dengan kondisi jalan desa yg berlubang dan…",FALSE,0,NA,2021-11-28 17:44:20,FALSE,NA,"1465013703430979585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PradityaBeni",43,TRUE,FALSE,NA,NA
"@GeiszChalifah Mereka mendewakan PUPR yg ngotot Normalisasi. 
Nih hasil kerja PUPR kebanggaan Dongoers.

https://t.co/6t7RsbUYSB",FALSE,0,"GeiszChalifah",2021-11-28 17:42:00,FALSE,"1464987658837368840","1465013119244144642","1297510664148103168","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jakpoes",0,FALSE,FALSE,NA,NA
"RT @IpungLombok: Saya tanya @Gerindra dan @jokowi,  Apakah kemegahan Sirkuit Mandalika sebanding dengan kondisi jalan desa yg berlubang dan…",FALSE,0,NA,2021-11-28 17:41:19,FALSE,NA,"1465012946359095298",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","copetjat1negara",43,TRUE,FALSE,NA,NA
"RT @KakekHalal: Terima kasih Pakde @jokowi https://t.co/OSvUTyRkzQ",FALSE,0,NA,2021-11-28 17:39:52,FALSE,NA,"1465012579525226497",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SugengRiono6",48,TRUE,FALSE,NA,NA
"RT @Syarman59: Daripada ikut campur urusan KPK lebih baik Panitia Formula E mencari lokasi dan membangun Sirkuit seindah Mandalika, kalau b…",FALSE,0,NA,2021-11-28 17:38:39,FALSE,NA,"1465012272518946820",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prytnma",52,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 17:34:46,FALSE,NA,"1465011296659644416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jhonknow",163,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 17:34:01,FALSE,NA,"1465011106502434816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChokeeManroe",163,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 17:30:30,FALSE,NA,"1465010224566194176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nitty_jkt2020",163,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 17:29:42,FALSE,NA,"1465010022249742336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jagal_Abbilowo",163,TRUE,FALSE,NA,NA
"RT @MuhadjirM: Memang tidak semuanya berjalan lancar.
Tapi tidak ada kecelakaan serius juga yang terjadi di Sirkuit Mandalika ini.
Keluhan…",FALSE,0,NA,2021-11-28 17:28:54,FALSE,NA,"1465009821564866560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YRadianto",3,TRUE,FALSE,NA,NA
"RT @kangdede78: Yha<U+0001F44D><U+0001F3FB>

Media Asing Sebut Sirkuit Mandalika Surga Baru Dunia WSBK https://t.co/Zkz7u73g1W",FALSE,0,NA,2021-11-28 17:27:21,FALSE,NA,"1465009432480256004",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Muchllas_G89",123,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 17:23:53,FALSE,NA,"1465008560031473668",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BaliShadesail",163,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 17:23:42,FALSE,NA,"1465008512447123460",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imran_inyonk",163,TRUE,FALSE,NA,NA
"Legislator PDIP: Di Sirkuit Mandalika Tidak Ada Genangan, Tapi Penyelenggara Tetap Tidak Mau Ambil Risiko
https://t.co/hYV9agMpWt",FALSE,0,NA,2021-11-28 17:20:51,FALSE,NA,"1465007796538150912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","didienAZHAR",0,FALSE,FALSE,NA,NA
"Memang tidak semuanya berjalan lancar.
Tapi tidak ada kecelakaan serius juga yang terjadi di Sirkuit Mandalika ini.… https://t.co/OyRKxs0lWO",FALSE,13,NA,2021-11-28 17:20:23,TRUE,NA,"1465007677986140161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuhadjirM",3,FALSE,FALSE,NA,NA
"RT @Markonah_003: @keuangannews_id Kalo manfaat sirkuit mandalika opo?",FALSE,0,NA,2021-11-28 17:19:51,FALSE,NA,"1465007543206375426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deni_dwSaja",2,TRUE,FALSE,NA,NA
"RT @TelkomJabar: Indonesia menjadi tuan rumah pasa ajang balap motor bergengsi rider papan atas pada World Superbike (WSBK), di Sirkuit Man…",FALSE,0,NA,2021-11-28 17:19:45,FALSE,NA,"1465007520057946114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","syamfitra",53,TRUE,FALSE,NA,NA
"@Defin79695427 @detikcom Iya kek mandalika sampai ganti rugi belum di bayar2",FALSE,0,"Defin79695427",2021-11-28 17:17:55,FALSE,"1464908040696516609","1465007054892920832","1357957356626169862","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Doni_Latuperisa",0,FALSE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 17:17:13,FALSE,NA,"1465006878899916800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HeriAgustiawan5",163,TRUE,FALSE,NA,NA
"RT @Penyuka_ombak: Sirkuit Mandalika dipikirkan, dirancang, di bangun dan jadi barang itu,
Jokowi.

Venue FormulaE, di pikirkan, dihabisin…",FALSE,0,NA,2021-11-28 17:16:46,FALSE,NA,"1465006768010919936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","L1zzyCrazy",79,TRUE,FALSE,NA,NA
"RT @SantorinisSun: Sirkuit Mandalika...surga baru dunia WSBK!
Sisi positif &amp; kekaguman lbh mendominasi dibanding kekecewaan soal cuaca yg s…",FALSE,0,NA,2021-11-28 17:16:03,FALSE,NA,"1465006586905063431",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","L1zzyCrazy",39,TRUE,FALSE,NA,NA
"@Aryprasetyo85 Indonesia tanpa formula E itu uda bagus namanya...itu Mandalika, belum lagi motoGP.
Yg mungkin nanti… https://t.co/YGhgAABOgL",FALSE,5,"Aryprasetyo85",2021-11-28 17:15:18,TRUE,"1464936645413769216","1465006400329838593","435004096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lipton997222921",1,FALSE,FALSE,NA,NA
"Mandalika International Circuit di Mata Dunia

Bersama Ketua Panitia Pelaksana WorldSBK Indonesia sekaligus Wakil K… https://t.co/fG8N6Ynncy",FALSE,1,NA,2021-11-28 17:15:00,TRUE,NA,"1465006321699274758",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RadioElshinta",0,FALSE,FALSE,NA,NA
"RT @IpungLombok: Saya tanya @Gerindra dan @jokowi,  Apakah kemegahan Sirkuit Mandalika sebanding dengan kondisi jalan desa yg berlubang dan…",FALSE,0,NA,2021-11-28 17:14:57,FALSE,NA,"1465006311041425410",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gueEnds",43,TRUE,FALSE,NA,NA
"Viral Freestyle Motor di Sirkuit Mandalika https://t.co/jkpZ6gkCcX #trending",FALSE,0,NA,2021-11-28 17:13:03,FALSE,NA,"1465005829975789568",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","VIVAcoid",0,FALSE,FALSE,NA,NA
"RT @S3fnatS: @YRadianto @Galih_Akek2 Siapa dulu dong PRESIDENNYA PAKDE @jokowi &amp;PERTAMINA.
SIRKUIT MANDALIKA NKRI YESSSSS",FALSE,0,NA,2021-11-28 17:12:32,FALSE,NA,"1465005701797801988",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YRadianto",1,TRUE,FALSE,NA,NA
"RT @KITAJokowi_Xyz: @YRadianto Tambahin ki... woey Kadrun dongo... jadwal WSBK 2022 sdh keluar &amp; Mandalika dimasukkan Dorna dlm jadwal ke 1…",FALSE,0,NA,2021-11-28 17:09:21,FALSE,NA,"1465004901163884550",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YRadianto",3,TRUE,FALSE,NA,NA
"RT @Penyuka_ombak: Sirkuit Mandalika dipikirkan, dirancang, di bangun dan jadi barang itu,
Jokowi.

Venue FormulaE, di pikirkan, dihabisin…",FALSE,0,NA,2021-11-28 17:07:01,FALSE,NA,"1465004313223176200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adsword01",79,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-28 17:03:39,FALSE,NA,"1465003467181674497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DedyPutraKaltim",163,TRUE,FALSE,NA,NA
"RT @IpungLombok: Saya tanya @Gerindra dan @jokowi,  Apakah kemegahan Sirkuit Mandalika sebanding dengan kondisi jalan desa yg berlubang dan…",FALSE,0,NA,2021-11-28 16:59:50,FALSE,NA,"1465002505096421382",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desita5769",43,TRUE,FALSE,NA,NA
"@telkomindonesia melayani infrastruktur telekomunikasi yang maksimal di WSBK Mandalika. https://t.co/SSxOZfyDy2",FALSE,0,"TelkomIndonesia",2021-11-28 16:58:18,FALSE,NA,"1465002119426019330","80204488","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pejuang_Jokowi",0,FALSE,FALSE,NA,NA
"@telkomindonesia melayani infrastruktur telekomunikasi yang maksimal di WSBK Mandalika. https://t.co/wVjkcFqXvL",FALSE,0,"TelkomIndonesia",2021-11-28 16:56:55,FALSE,NA,"1465001771932151816","80204488","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Petarung_NKRI",0,FALSE,FALSE,NA,NA
"@telkomindonesia melayani infrastruktur telekomunikasi yang maksimal di WSBK Mandalika. https://t.co/IsyAmuCXC0",FALSE,0,"TelkomIndonesia",2021-11-28 16:50:21,FALSE,NA,"1465000120328474625","80204488","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pengawal_Jokowi",0,FALSE,FALSE,NA,NA
